"","Spanish","French","Chinese","Hindi and related","Filipino, Tagalog","German","Vietnamese","Korean","Russian","Arabic","Dravidian","Italian","Sub-Saharan Africa","Portuguese","Polish","Japanese","Serbo-Croatian, Yugoslavian, Slavonian","Greek","Persian, Iranian, Farsi","Navajo","Hebrew, Israeli","Amharic, Ethiopian, etc","Thai, Siamese, Lao","Indonesian","Yiddish, Jewish","Micronesian, Polynesian","Armenian","Dutch","Ukrainian, Ruthenian, Little Russian","Rumanian","Tibetan","Albanian","Other East/Southeast Asian","Hamitic","Native","Turkish","Other Balto-Slavic","Magyar, Hungarian","Other Malayan","Near East Arabic dialect","Athapascan","Burmese, Lisu, Lolo","Lithuanian","Swedish","Czech","Norwegian","Slovak","Hawaiian","Aleut, Eskimo","Finnish","Other or not reported","Danish","Other Persian dialects","Celtic","Keres","Siouan languages","American Indian, n.s","African, n.s","Iroquoian","Zuni","English","N/A or blank"
"415",9856.34,4622.56,4642.6,4452.22,1559.78,1963.92,3243.14,1285.9,2384.76,1940.54,3894.44,1750.16,197.06,861.72,681.36,0,0,1032.06,0,0,1940.54,0,0,0,531.06,0,0,0,614.56,467.6,0,290.58,167,0,0,0,350.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",16422.78,1382.76,0,0,253.84,2688.7,845.02,0,0,203.74,0,788.24,0,240.48,0,0,0,1209.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",464.26,273.88,0,0,0,297.26,0,0,0,0,0,0,0,0,46.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",1636.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",113.56,0,0,0,0,1285.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",1539.74,594.52,1078.82,0,0,1539.74,0,0,0,0,0,968.6,0,587.84,83.5,0,584.5,267.2,0,0,0,0,0,0,0,0,0,0,250.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",1910.48,0,0,0,0,537.74,0,0,290.58,0,781.56,270.54,0,0,0,374.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",187.04,303.94,334,0,0,100.2,0,0,0,0,0,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",22040.66,2147.62,3199.72,0,0,0,0,360.72,243.82,0,504.34,1800.26,0,0,227.12,0,0,203.74,0,0,0,0,1857.04,0,0,0,323.98,0,0,0,0,0,1419.5,0,0,0,457.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",17842.28,7925.82,2174.34,427.52,397.46,1583.16,881.76,784.9,277.22,2979.28,0,2982.62,1816.96,9028.02,2044.08,0,1222.44,0,0,220.44,0,0,223.78,457.58,243.82,0,0,317.3,0,180.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.94,0,0,0,0,0
"425",233.8,167,801.6,0,0,0,0,0,0,0,0,0,0,1142.28,0,571.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",14949.84,116.9,728.12,33.4,1128.92,1048.76,0,364.06,0,257.18,0,334,123.58,417.5,0,701.4,0,0,0,0,0,0,0,905.14,0,0,0,0,0,0,0,0,0,0,0,0,0,434.2,0,0,0,0,0,0,0,0,197.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",14629.2,404.14,437.54,0,2044.08,761.52,0,544.42,1239.14,561.12,0,627.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.74,0,0,0,0,0,0,0,0,0,0,0,0
"428",23152.88,845.02,0,1696.72,370.74,0,243.82,0,250.5,0,0,404.14,0,0,0,250.5,233.8,247.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.06,0,0,0,0,0,0,427.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",1265.86,0,0,0,0,0,340.68,0,0,0,0,0,0,0,0,327.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",13236.42,0,0,1843.68,0,307.28,0,0,504.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",4418.82,2297.92,0,0,0,621.24,0,0,0,0,0,537.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",5741.46,253.84,0,0,0,0,0,0,0,0,0,474.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",20317.22,177.02,878.42,798.26,0,928.52,531.06,257.18,323.98,447.56,460.92,303.94,0,193.72,0,0,0,273.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",1773.54,173.68,0,0,0,1229.12,0,243.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",8229.76,283.9,0,0,0,878.42,0,0,0,0,0,0,0,971.94,293.92,0,0,297.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.48,0,0,0,0,0,0,0,0,0,0,430.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",10009.98,1202.4,671.34,611.22,955.24,350.7,0,270.54,0,0,0,450.9,474.28,748.16,0,754.84,0,0,0,0,0,390.78,0,0,0,0,0,0,0,0,0,0,260.52,0,0,0,0,0,0,0,0,0,0,0,0,250.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",1285.9,718.1,384.1,0,0,0,0,0,0,0,0,0,3413.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.64,293.92,364.06,0,0,0,320.64,0,0,0,0,0,0
"438",11085.46,444.22,230.46,0,678.02,6963.9,0,0,350.7,0,0,0,0,0,494.32,748.16,0,0,0,0,0,0,0,0,0,0,0,156.98,995.32,0,0,0,0,0,0,0,0,0,0,0,0,698.06,0,0,1185.7,0,0,0,0,0,0,0,0,0,0,4876.4,0,0,0,0,0,0
"439",29031.28,2321.3,2558.44,1850.36,895.12,327.32,1860.38,1085.5,704.74,0,1289.24,167,1529.72,0,213.76,0,0,0,0,0,267.2,0,945.22,1489.64,0,691.38,0,0,0,0,0,0,521.04,250.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",25337.24,1690.04,1820.3,3964.58,0,824.98,167,511.02,557.78,3036.06,657.98,0,410.82,0,0,320.64,0,0,0,0,0,2254.5,1062.12,0,0,0,0,0,0,0,0,0,123.58,1402.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.4,1098.86,0,0,0,0,0,0,0,0
"441",15250.44,1863.72,287.24,357.38,1710.08,354.04,564.46,190.38,1255.84,611.22,517.7,0,1072.14,0,0,895.12,764.86,0,781.56,0,0,0,998.66,0,0,0,0,0,0,417.5,0,0,0,0,0,0,0,0,0,0,0,694.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",3380.08,2391.44,0,0,0,0,0,0,607.88,307.28,0,0,0,0,0,0,878.42,0,0,0,36.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",14552.38,1743.48,1032.06,243.82,714.76,163.66,511.02,915.16,2381.42,2471.6,574.48,814.96,0,293.92,0,297.26,0,0,260.52,0,0,0,0,0,0,0,0,247.16,313.96,0,0,0,170.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",11623.2,788.24,0,764.86,487.64,824.98,80.16,0,0,0,0,0,547.76,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",22782.14,801.6,1169,1008.68,1175.68,2090.84,143.62,0,0,0,0,0,0,0,0,193.72,0,2154.3,0,0,0,0,120.24,0,0,0,0,407.48,0,0,0,0,0,0,0,0,0,63.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.84,0,0,0
"446",22311.2,681.36,604.54,0,0,875.08,1285.9,0,0,484.3,0,0,0,0,0,684.7,0,0,0,0,0,0,1406.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",9956.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",9505.64,0,0,0,0,988.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",12074.1,63.46,0,958.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.24,0,0,0,0,0,0,320.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",14512.3,0,0,240.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",2494.98,895.12,514.36,0,0,0,163.66,0,0,0,0,0,0,0,0,0,0,287.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",16025.32,1893.78,0,0,430.86,0,1072.14,574.48,0,0,0,0,0,0,0,0,0,0,253.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",22421.42,0,370.74,0,0,113.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",176091.48,5046.74,4769.52,8172.98,838.34,5033.38,5641.26,2231.12,2575.14,4448.88,5337.32,1165.66,2932.52,1680.02,217.1,1526.38,941.88,230.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112.22,0,0,277.22,0,0,0,674.68,1826.98,1673.34,0,0,0,0,197.06,0,0,0,283.9,0,0,460.92,0,0,0,0,0
"455",423989.62,3557.1,3984.62,3901.12,3677.34,3383.42,975.28,1376.08,781.56,287.24,1596.52,323.98,2668.66,848.36,551.1,0,0,1012.02,1392.78,0,163.66,0,0,2414.82,0,0,0,0,0,0,0,0,153.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.52,0,0,0,0
"456",12732.08,0,0,0,0,698.06,0,0,0,0,0,0,0,280.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",265039.02,537.74,480.96,1840.34,865.06,738.14,0,0,0,0,0,0,611.22,0,197.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",128994.14,701.4,607.88,0,230.46,213.76,0,0,0,190.38,0,260.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",36319.16,1392.78,7661.96,6032.04,2027.38,3887.76,2017.36,4665.98,0,0,2324.64,1783.56,1359.38,734.8,0,0,1519.7,0,1626.58,253.84,1780.22,1055.44,0,0,0,360.72,0,0,0,594.52,0,0,0,0,0,0,0,323.98,334,0,0,0,0,544.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",34111.42,841.68,1222.44,9161.62,0,0,3049.42,2805.6,0,320.64,4438.86,183.7,4014.68,587.84,303.94,70.14,0,0,367.4,0,0,0,0,380.76,0,0,2822.3,0,0,587.84,0,0,0,0,0,1042.08,0,0,0,0,524.38,417.5,0,601.2,0,0,293.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",319187.1,2655.3,4078.14,19345.28,4973.26,2421.5,7501.64,3680.68,0,2618.56,13610.5,848.36,4726.1,170.34,0,1479.62,3807.6,247.16,490.98,0,1038.74,6032.04,534.4,0,0,0,0,0,0,430.86,0,0,190.38,0,0,1663.32,0,0,661.32,0,0,0,0,0,641.28,207.08,0,0,0,0,0,0,0,0,0,0,0,634.6,0,0,0,0
"462",291174.52,0,437.54,1202.4,217.1,678.02,437.54,0,240.48,845.02,0,344.02,951.9,0,0,0,0,0,0,0,297.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",33710.62,507.68,1225.78,1055.44,2712.08,344.02,0,267.2,0,0,2932.52,380.76,794.92,0,0,0,0,200.4,0,0,0,0,293.92,0,0,0,0,0,0,227.12,0,0,0,0,0,480.96,0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",24001.24,871.74,1225.78,895.12,758.18,1032.06,0,0,0,0,0,0,0,0,0,177.02,0,474.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",37097.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",536480.819999999,14265.14,16526.32,11870.36,7641.92,3486.96,31125.46,2334.66,4121.56,10480.92,12354.66,1596.52,8810.92,1760.18,287.24,1492.98,584.5,1038.74,5694.7,0,280.56,3416.82,4402.12,2097.52,0,0,0,1586.5,0,0,0,604.54,587.84,1583.16,1325.98,1539.74,517.7,0,0,0,0,367.4,0,0,180.36,708.08,0,701.4,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0
"467",258228.76,7474.92,14268.48,14819.58,3132.92,8577.12,7828.96,3112.88,831.66,0,3944.54,280.56,4509,1032.06,2090.84,871.74,0,156.98,527.72,0,173.68,0,1663.32,1389.44,0,0,0,0,380.76,0,0,0,300.6,213.76,784.9,0,0,0,377.42,0,0,0,0,0,2057.44,0,0,0,0,0,0,0,678.02,0,0,0,0,0,0,0,0,0
"468",25083.4,203.74,0,0,0,240.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.56,0,0,0,0,698.06,0,0,0,0,0,0,0,0,0,0,0,0
"469",332600.54,6349.34,4595.84,10878.38,5384.08,4843,11396.08,3824.3,6329.3,9048.06,3727.44,1459.58,2378.08,1659.98,177.02,220.44,2738.8,183.7,2204.4,307.28,180.36,0,1068.8,594.52,0,290.58,0,855.04,611.22,0,0,0,367.4,414.16,374.08,607.88,0,0,277.22,0,0,1038.74,0,0,1336,0,0,297.26,0,183.7,0,0,0,0,0,307.28,0,0,0,0,0,0
"470",240336.38,1670,0,0,544.42,2237.8,534.4,323.98,0,0,0,0,0,290.58,0,0,0,0,724.78,0,0,0,0,0,0,0,0,354.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",63523.46,0,0,0,0,360.72,0,0,0,0,0,300.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",29575.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",34452.1,160.32,728.12,0,691.38,0,0,0,0,0,0,177.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",10323.94,0,0,0,0,0,0,0,0,0,0,0,297.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",14141.56,895.12,0,1075.48,0,1138.94,0,0,0,1132.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",5637.92,981.96,0,0,0,283.9,0,0,273.88,0,0,0,0,344.02,0,140.28,0,0,0,948.56,0,0,0,0,0,1813.62,0,0,0,280.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",12695.34,180.36,1823.64,344.02,0,350.7,0,0,891.78,0,0,858.38,0,758.18,0,0,0,417.5,0,3784.22,0,0,247.16,0,0,0,0,0,0,0,0,0,0,0,123.58,0,0,0,0,0,0,0,0,0,0,0,203.74,0,0,0,0,410.82,0,0,0,0,0,0,0,0,0,0
"478",12117.52,1145.62,2678.68,0,1169,644.62,0,634.6,357.38,584.5,0,397.46,0,921.84,0,1008.68,0,377.42,0,2277.88,0,0,80.16,0,0,487.64,0,0,0,0,0,0,213.76,0,0,0,0,0,0,0,0,0,0,0,838.34,0,0,0,0,0,0,330.66,0,0,534.4,0,0,0,0,0,0,0
"479",19482.22,2895.78,2334.66,0,424.18,2204.4,0,2408.14,1035.4,0,0,207.08,0,2778.88,0,681.36,0,0,0,1122.24,0,0,0,490.98,0,881.76,0,0,0,0,0,0,0,0,0,263.86,0,0,0,0,0,0,0,0,0,514.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",67524.78,1890.44,1616.56,1482.96,1082.16,1362.72,2124.24,1399.46,2414.82,0,1135.6,0,337.34,1322.64,357.38,2007.34,7247.8,774.88,0,2097.52,237.14,0,0,303.94,0,1970.6,0,300.6,0,577.82,0,0,0,280.56,611.22,0,374.08,0,0,0,210.42,0,1052.1,420.84,0,250.5,0,0,0,0,250.5,0,0,0,0,0,0,0,0,0,0,0
"481",3433.52,5691.36,2150.96,0,0,848.36,0,0,0,0,527.72,0,0,0,0,213.76,1763.52,0,0,0,424.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.76,0,0,230.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",2608.54,167,223.78,0,56.78,390.78,0,0,0,597.86,0,267.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",12414.78,881.76,3550.42,2939.2,1028.72,0,0,0,524.38,1102.2,233.8,524.38,744.82,313.96,320.64,190.38,0,347.36,0,0,0,1833.66,0,243.82,0,0,0,0,0,0,0,0,0,0,0,307.28,0,0,0,0,0,0,313.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",9966.56,918.5,417.5,1706.74,0,280.56,671.34,0,714.76,711.42,424.18,404.14,6315.94,0,0,317.3,0,714.76,2625.24,0,0,2201.06,634.6,0,0,0,0,0,0,0,0,0,0,0,1052.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.02,0,0,0,0,0,0,0,0,0,0,0
"485",75270.24,4301.92,8650.6,19779.48,11406.1,2782.22,9074.78,11977.24,4144.94,11663.28,8356.68,868.4,7351.34,1322.64,257.18,1075.48,1088.84,300.6,4579.14,0,0,4208.4,831.66,1763.52,0,668,0,0,0,0,0,0,0,0,0,4058.1,945.22,0,0,0,0,0,0,688.04,260.52,0,0,0,0,0,2431.52,300.6,1285.9,0,0,0,0,0,0,0,0,0
"486",133860.52,10380.72,3941.2,26476.18,2839,7558.42,1563.12,5123.56,4328.64,6780.2,6175.66,1285.9,15404.08,2090.84,290.58,1222.44,6212.4,758.18,3323.3,0,1185.7,1713.42,0,1105.54,220.44,0,313.96,661.32,631.26,1720.1,0,320.64,0,260.52,0,507.68,0,0,554.44,0,0,1426.18,0,0,407.48,0,0,0,0,0,0,0,1012.02,237.14,0,243.82,0,0,0,0,0,0
"487",5347.34,440.88,1209.08,748.16,0,377.42,0,634.6,0,0,0,0,384.1,0,0,344.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",2374.74,0,0,0,0,0,420.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",5998.64,247.16,654.64,691.38,0,0,0,0,0,0,0,0,0,888.44,0,0,938.54,0,958.58,0,0,0,0,0,0,0,0,387.44,0,0,0,0,0,0,0,938.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",21068.72,627.92,1863.72,0,0,885.1,3326.64,0,0,0,911.82,0,1125.58,0,0,0,0,0,0,0,0,567.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",3847.68,0,0,554.44,0,303.94,0,323.98,0,0,0,514.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",8527.02,220.44,1305.94,0,3293.24,1639.94,0,1543.08,243.82,367.4,0,631.26,601.2,444.22,0,394.12,0,1032.06,691.38,0,0,0,0,0,0,0,0,0,0,0,0,0,213.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",5848.34,0,0,541.08,0,935.2,0,0,0,1656.64,0,0,0,604.54,0,0,0,0,0,0,217.1,0,0,0,0,0,0,0,0,0,0,728.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",330.66,0,0,0,0,156.98,0,0,0,0,0,0,0,0,156.98,0,0,260.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",13984.58,0,247.16,0,0,303.94,0,0,0,0,0,0,0,0,0,140.28,0,0,0,0,0,0,0,0,0,0,0,0,1142.28,0,0,0,0,384.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",7575.12,277.22,0,0,0,561.12,0,0,0,0,961.92,0,0,0,0,344.02,260.52,0,0,0,0,0,0,0,0,768.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",13663.94,5120.22,8480.26,0,2675.34,4869.72,9729.42,4732.78,3396.78,0,374.08,808.28,624.58,213.76,327.32,2798.92,878.42,647.96,0,0,0,1145.62,1776.88,1770.2,0,734.8,574.48,0,0,0,0,0,0,2201.06,0,0,0,404.14,0,0,0,0,0,293.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",36696.58,2104.2,13253.12,13941.16,10634.56,2314.62,3450.22,9245.12,6826.96,1503,8871.04,1282.56,1215.76,250.5,477.62,3961.24,3059.44,584.5,3800.92,0,651.3,2277.88,921.84,985.3,0,2555.1,0,243.82,3343.34,1386.1,207.08,0,1636.6,3941.2,561.12,2444.88,651.3,190.38,0,0,0,0,0,0,267.2,290.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",25357.28,484.3,1165.66,2598.52,1032.06,1506.34,2511.68,4816.28,1626.58,146.96,0,0,587.84,0,317.3,297.26,718.1,317.3,0,0,0,0,203.74,0,0,3650.62,0,153.64,237.14,1012.02,0,0,1229.12,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.38,0,0,0,0,0,0,0,0,0,0,0
"500",3049.42,748.16,551.1,0,7264.5,273.88,0,0,0,0,0,156.98,0,0,270.54,1305.94,0,0,217.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.16,0,0,0,0,0,0,0,0,0,0,551.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
